report_date,online_store,upc,retailer_product_code,brand,category,sub_category,product_description,review_date,review_rating,review_title,review_text,is_competitor,manufacturer,market,matched_keywords,time_of_publication,url,review_type,parent_review,manufacturers_response,dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,verified_purchase,helpful_review_count,review_hash_id
2/23/2019,OCADO,8.71257E+12,311975011,Magnum,Refreshment,Ice Cream,Magnum  White Ice Cream 8 x 110ml,2/5/2019,5,The best,Just perfect and even better on offer,0,Unilever Global,UK,,,,Organic,Parent,,Ice Cream,Magnum,Magnum,,,,Retailer Core of the Core,Core of the Core,FALSE,0,233dc55a-6f81-ccb8-1466-ad657af8092d
2/23/2019,OCADO,5.01145E+12,74007011,Simple,Personal Care,Skin Care,Simple Kind to Skin Cleansing Facial Wipes 2 x 25pc,2/9/2019,5,Fab face wipes,"As far as I'm concerned these are the best. Remove all makeup, even waterproof mascara. Have tried many other makes, none as good as these for me",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,Wipes,Wipes,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,e35501af-7b60-f9d1-43ad-c3f4ad7fa3d7
2/23/2019,OCADO,5.00019E+12,31014011,Domestos,Homecare,Household Care,Domestos Original Thick Bleach 750ml,2/5/2019,5,Quality product,I've tried alot of bleaches and other toilet cleaning products over the years and keep coming back to Domestos. Far superior to others I have tried really thick and does an excellent cleaning job. Always reliable.,0,Unilever Global,UK,,,,Organic,Parent,,Household Care,Bleach,Bleach,,,,Retailer Core of the Core,Core of the Core,FALSE,0,501578e1-e841-bfdd-8e6b-69a400ef7f33
2/23/2019,OCADO,5.00018E+12,58820011,Hellmann's,Foods,Dressings,Hellmann's  Real Mayonnaise 800g,1/26/2019,5,Simply the best,"Ive tried many alternatives, and the only mayo that beats this is homemade! Its reliable, tasty, versatile, and lasts for ages in the fridge.",0,Unilever Global,UK,,,,Organic,Parent,,Dressings,mayonnaise,Mayonnaise,,,,Retailer Core of the Core,Core of the Core,FALSE,0,87ee4aa8-0d1e-51c6-cfe1-df7e29a1fe80
2/23/2019,AMAZON,8.7121E+12,B003XWY0HQ,PG tips,Refreshment,Tea and Soy & Fruit Beverages,PG tips  Original Tea Bags 240,1/24/2019,1,bad quality,more than half the bags were split,0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R2X5GJ5U7JK592/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B003XWY0HQ,Organic,Child,,Tea and Soy & Fruit Beverages,Black Tea,Black Tea,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,2a5fc759-ae0c-3d3b-50c7-9ed53a87dbe0
2/23/2019,AMAZON,8.71045E+12,B07BNKMTMH,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 38 Wash, 1026g",1/24/2019,5,Lovely scent,"Good value for money. Wash really well, lovely smell.",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R3S9AFGDCQ9EW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07BNKMTMH,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,1,76853439-7bf3-4cbd-7db9-658acbdddc94
2/23/2019,AMAZON,8.71045E+12,B07BNMH6S8,Persil,Homecare,Laundry,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",1/24/2019,5,Lovely scent,"Good value for money. Wash really well, lovely smell.",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R3S9AFGDCQ9EW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07BNMH6S8,Organic,Child,,Laundry,Bio Washing Capsules,Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,1,0fc8a187-2592-fe0b-4358-ab06344cc119
2/23/2019,AMAZON,8.71045E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",1/24/2019,5,Lovely scent,"Good value for money. Wash really well, lovely smell.",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R3S9AFGDCQ9EW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,1,e9b4f1ff-e8cf-e0b3-81b9-3d14f202c261
2/23/2019,AMAZON,8.71045E+12,B07CZ66MJ2,Persil,Homecare,Laundry,"Persil Powercaps Bio Washing Capsules 50 Wash, 1350g",1/24/2019,5,Lovely scent,"Good value for money. Wash really well, lovely smell.",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R3S9AFGDCQ9EW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZ66MJ2,Organic,Child,,Laundry,Bio Washing Capsules,Bio Washing Capsules,,,,non-Retailer Core of the Core,Core of the Core,TRUE,1,cadfd746-7e46-1089-c744-470041b8c66f
2/23/2019,AMAZON,8.71045E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",1/24/2019,5,Lovely scent,"Good value for money. Wash really well, lovely smell.",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R3S9AFGDCQ9EW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Parent,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,1,b6f30ccd-c945-233d-ba40-9a1c803ff272
2/24/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/25/2019,5,Beautifully Moisturising,"I love this range of body lotions as they aren't greasy, are easy to apply and soak in quickly and leave my skin feeling super soft and moisturised. Great value for money and the scent is fresh and light, a great go to beauty essential in my bathroom cupboard. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,02f02b25-674a-e9fc-910d-32aed1d0c6bb
2/24/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/25/2019,5,Very Soothing!,"I am very happy with the Vaseline intensive care cream as it gentle and soothes the skin. I am very fussy about the products I purchase as I have sensitive and dry skin, but this product ticks all the boxes and is perfect for my skin type. Very happy with it. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,02eee7a9-c35b-b9d1-354c-271eabebd9fb
2/24/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/25/2019,5,Smells and feels amazing,"This morning I received a bottle of Vaseline aloe soothe from Tryit sampling, I just couldn't wait to try it. my skin feels and smells amazing the lotion was easy to apply and soaked right in. Love it [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,c02f81d5-d542-1505-60d0-95e7e68d391f
2/24/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/25/2019,5,Excellent product,"I suffer from dry skin from ages , and I am always looking to find the best product , who will give my skin relieve . Now I can stop looking because finally I find my product - Vaseline Intensive care Aloe , First it come in this big bottle , so you dont worry about finishing it too fast , Then come the smell - it so nice, clean and fresh, and finally and the most important - the relieve, its so soothing really , and its absorb very fast , so you dont need to wait to put your clothes on . I really love it ! [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,51000df2-009c-d3bb-629d-53221dd92ca1
2/24/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/25/2019,5,Absolutely Gorgeous,"This cream is one of the best body creams I've tried, I was not expecting much but I was very pleasantly surprised by this cream. It is a nice creamy white texture, not at all greasy it absorbs quickly into your skin and makes it feel lovely soft and smooth. This cream also has an absolutely gorgeous and refreshing smell of aloe vera, which I could smell all day it's so lovely. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,4578d8ef-ca2f-e13f-77dc-eedf2bb4989e
2/24/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/25/2019,3,Decent regular lotion,"This is a decent everyday lotion with a clean light scent. It's not a luxury nor a natural product - there's more petrolatum than aloe in it - and is fairly light in texture, but does the job of effective moisturizing for a good price especially while skin is still damp. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,f91561c3-61ab-4df6-48e4-c03d5b18cff8
2/24/2019,AMAZON,8.71764E+12,B00OQ3KBZG,Sure,Personal Care,Deodorants & Fragrances,Sure Maximum Protection Clean Scent Cream Anti-Perspirant Deodorant 45ml,1/25/2019,5,Brilliant,Usually purchase at Costco but these are extremely good value would definitely recommend this,0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R1Z8QHWI3JY2MZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00OQ3KBZG,Organic,Parent,,Deodorants & Fragrances,Female Anti-Perspirant Deodorant,Female Anti-Perspirant Deodorant,,,,Retailer Core of the Core,Core of the Core,TRUE,0,83589619-7673-294f-59b3-7c085c2b3ddb
2/24/2019,AMAZON,5.01145E+12,B01GJEBE78,Simple,Personal Care,Skin Care,Simple Regeneration Age Resisting Day Cream 50ml,1/25/2019,5,Lovely face cream,"Lovely day cream makes my skin feel lovely,helps with ageing",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R2YULKUWEWINJP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01GJEBE78,Organic,Child,,Skin Care,Cleansing Lotion,Cleansing Lotion,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,410bd0b5-e066-2dfb-b244-51913dc058d0
2/24/2019,AMAZON,8.71256E+12,B0731C28T7,Comfort,Homecare,Laundry,Comfort Creations Cherryblossom & Sweetpea Fabric Conditioner 33 Wash 1.16L,1/25/2019,5,Great,Great product and arrived quickly. Nice scent,0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R39NPF3R9D5M1I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0731C28T7,Organic,Child,,Laundry,COTC Fabric Conditioner,COTC Fabric Conditioner,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,f9e070f8-0b8c-5a78-7eb2-77139a1e92ab
2/24/2019,AMAZON,8.71256E+12,B0731C6QG5,Comfort,Homecare,Laundry,Comfort Intense Fuchsia Passion Fabric Conditioner 38 Wash 570ml,1/25/2019,5,Great,"Arrived on time, well packaged, great product. Don’t need much as it has strong fragrance.",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R1FNBRU0UH4L76/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0731C6QG5,Organic,Parent,,Laundry,COTC Fabric Conditioner,Intense Fabric Conditioner,,,,Retailer Core of the Core,Core of the Core,TRUE,0,2369d410-a731-6578-00df-2520ba27d73e
2/24/2019,AMAZON,8.71256E+12,B073QRR4SC,Comfort,Homecare,Laundry,Comfort  Strawberry & Lily Fabric Conditioner 33 Wash,1/25/2019,5,Great,Great product and arrived quickly. Nice scent,0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R39NPF3R9D5M1I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B073QRR4SC,Organic,Child,,Laundry,COTC Fabric Conditioner,COTC Fabric Conditioner,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,30e741ba-2b63-1826-46d0-b46f9d597d19
2/24/2019,AMAZON,8.71256E+12,B073QSDF1S,Comfort,Homecare,Laundry,Comfort  Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,1/25/2019,5,Great,Great product and arrived quickly. Nice scent,0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R39NPF3R9D5M1I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B073QSDF1S,Organic,Parent,,Laundry,COTC Fabric Conditioner,COTC Fabric Conditioner,,,,Retailer Core of the Core,Core of the Core,TRUE,0,303445a2-bcf1-f866-b8a6-a8c433828c28
2/24/2019,AMAZON,8.71045E+12,B075GQBNNB,Persil & Comfort,Homecare,Laundry,Persil & Comfort  New Baby Essential Laundry Kit (3 Items),1/25/2019,5,Good value for money,"Really good value for money, perfect for washing my babies clothes with.",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R19FYKUNVW8DXU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B075GQBNNB,Organic,Parent,,Laundry,COTC Non Bio Washing Liquid,Non Bio Washing Liquid,,,,Retailer Core of the Core,Core of the Core,TRUE,0,d5de9003-5289-7070-cbd7-107389d5cd79
2/24/2019,AMAZON,8.71045E+12,B077YK7GLF,Comfort,Homecare,Laundry,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,1/25/2019,1,Product leaked in transit,"The product has leaked over all my order, do you have any suggestion why I can do",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R2XKB28V1KI9IK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077YK7GLF,Organic,Child,,Laundry,COTC Fabric Conditioner,,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,35a7a99e-fedc-220a-8502-f356940a5f95
2/24/2019,AMAZON,8.71045E+12,B077YK7GLF,Comfort,Homecare,Laundry,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,1/25/2019,5,Excellent value,Love the smell and softness,0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R1IJN1PC9290KO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077YK7GLF,Organic,Parent,,Laundry,COTC Fabric Conditioner,,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,0e259f6b-334e-1e88-0afe-b88e2b18bd68
2/24/2019,AMAZON,8.71045E+12,B077YLQ2R1,Comfort,Homecare,Laundry,Comfort  Pure Fabric Conditioner 166 Wash 5L,1/25/2019,1,Product leaked in transit,"The product has leaked over all my order, do you have any suggestion why I can do",0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R2XKB28V1KI9IK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077YLQ2R1,Organic,Parent,,Laundry,COTC Fabric Conditioner,,,,,Retailer Core of the Core,Core of the Core,TRUE,0,c6be2ae3-0429-33c4-2897-f3bbbe17cbf4
2/24/2019,AMAZON,8.71045E+12,B077YLQ2R1,Comfort,Homecare,Laundry,Comfort  Pure Fabric Conditioner 166 Wash 5L,1/25/2019,5,Excellent value,Love the smell and softness,0,Unilever Global,UK,,,http://www.amazon.co.uk//gp/customer-reviews/R1IJN1PC9290KO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077YLQ2R1,Organic,Child,,Laundry,COTC Fabric Conditioner,,,,,Retailer Core of the Core,Core of the Core,TRUE,0,0e01a984-1b45-d75b-ced7-dad31163cf7a
2/25/2019,OCADO,8.71764E+12,346448011,Comfort,Homecare,Laundry,Comfort  Pure Fabric Conditioner 85 Wash 3L,1/26/2019,5,Excellent!,"Excellent product, having been using it for awhile now. Suitable for the whole family, which makes it an obvious choice!",0,Unilever Global,UK,,,,Organic,Parent,,Laundry,COTC Fabric Conditioner,COTC Fabric Conditioner,,,,Retailer Core of the Core,Core of the Core,FALSE,0,02456067-11a5-c71e-6f82-7dd86323e182
2/25/2019,BOOTS,5.01145E+12,2244551,Simple,Personal Care,Skin Care,Simple Regeneration Age Resisting Night Cream 50ml,1/26/2019,1,Awful.,"Started using this as I could not find my old Simple night cream. I 'm not very impressed, it seems to be causing me breakouts and eye irritation. Makes no difference to skin, the sots make it worse.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Moisturisers,Moisturisers,,,,Retailer Core of the Core,Core of the Core,FALSE,0,1f334f79-8d4c-dab8-642b-42cdafb173a2
2/25/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/26/2019,5,A balm for dry skin,I loved the sweet smell of this body lotion. The cream is thick and it absorbs quickly into the skin. The bottle states that it has a non-greasy formula and I found that to be correct. I applied the lotion in the morning and 10 hours later my skin still felt soft. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,05da7fa1-3e4f-d663-aa08-83b2bb7b0196
2/25/2019,BOOTS,8.71256E+12,6083218,Vaseline,Personal Care,Skin Care,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,1/26/2019,5,Leaves my skin so soft,"I use body lotion but had never tried the Vaseline ones before. I wish I had! It has such a pleasant fragrance and leaves my skin so soft and nourished after showering. I have some areas of dry skin and I tend to use before bed, I really notice a difference from my previous lotion in the morning. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Body Lotion,Body Lotion,,,,Retailer Core of the Core,Core of the Core,FALSE,0,239d9b4b-5b95-c0d0-74ad-9c383f64fcec
