,review_date,review_rating,review_title,review_text,verified_purchase
930,2/7/2019,5,Life changing!,"My skin was dry, itchy and scaly and no matter what I did, nothing helped. I switched to Dove Deep Moisture body wash. All the commercials are right! It changed my skin after just the first use. My skin is so soft and all the itching has stopped. I feel like a different person. Love this product!",False
931,2/7/2019,5,Life changing!,"My skin was dry, itchy and scaly and no matter what I did, nothing helped. I switched to Dove Deep Moisture body wash. All the commercials are right! It changed my skin after just the first use. My skin is so soft and all the itching has stopped. I feel like a different person. Love this product!",False
932,2/7/2019,4,Smooth skin!,"This body lotion is generously sized and lasts for a long time, therefore great value for money. It's smooth to apply, leaves no sticky film on the skin and smells nice. It's a low key product that is really great for everyday use. [This review was collected as part of a promotion.]",False
933,2/7/2019,4,Vaseline intensive care Aloe soothe body lotion,"IV only used this Vaseline intensive care Aloe soothe body lotion a couple of time so far, this had a pleasant smell and soaked in my skin very quickly, so far very impressed with this product so would recommend to friends and family [This review was collected as part of a promotion.]",False
934,2/7/2019,5,Works like magic,Works like magic,True
935,2/7/2019,5,Great value for money!!!!,"Great value for money!!! Great buy, I didn't think twice.",True
936,2/7/2019,5,Not edible,Cleans hair well though,True
937,2/7/2019,5,Perfect,Good value.,True
938,2/7/2019,5,Not edible,Cleans hair well though,True
939,2/7/2019,5,Great value for money!!!!,"Great value for money!!! Great buy, I didn't think twice.",True
940,2/7/2019,5,"dur dur duh, tressssemme","Big bottle, low cost. Lets not go too deep.",True
941,2/7/2019,5,Does the job!,"No issues, does what it says",True
942,2/7/2019,3,Good for the price,Thought I was getting a bargain but found it cheaper elsewhere,True
943,2/8/2019,5,Yum x 1000,"This is absolutely indistinguishable from the finest dairy vanilla ice creams - it has a very sweet milky taste and proper ice cream texture, but is fully vegan! Have fun fooling your dairy-eating friends with it. They wont believe its not dairy.",False
944,2/8/2019,5,lovely hand wash,"Liked this, lathers up nicely and has a lovely subtle fragrance. Left my hands feeling soft and clean, would definitely purchase again, good value product at £1.40!",False
945,2/8/2019,4,"Subtle Smell, Good Gel","Decent size bottle, with a firm lid. The smell is subtle, but quite nice and the gel is firm enough to wash with.",False
946,2/8/2019,5,a mans classic,Lovely and fresh!,False
947,2/8/2019,5,Divine,Obviously....chocolate. ice cream. what more to like?!,False
948,2/8/2019,5,Lovely ice cream,"We really enjoyed this, creamy ice cream with plenty of chocolate 'fish' pieces",False
949,2/8/2019,4,yummy,Really lovely rich creamy ice cream. Went down great with the kids. While its a good size tub its probably for of a treat than all the time purchase.,False
950,2/8/2019,3,Nice but very sweet,"Nice flavour, although very very sweet and texture seems a little artificial",False
951,2/8/2019,5,"Subtle, soft and good colour",A lovely subtle and soft colour to the skin. I am pale and use medium to dark. Dove scent and no fake tan smell so far. I use for 4-5 days in a row then once or twice weekly. Just Keep rubbing in gently till absorbed.,False
952,2/8/2019,5,Good,It's very good looked it good price and it big good size,False
953,2/8/2019,5,good item,for snacks,True
954,2/8/2019,3,Hard to spray with the nozzle,"Love the product, however its hard to spray. Would recommend though.",True
955,2/8/2019,5,Great value,Great value good service,True
956,2/8/2019,5,Great value,Great value good service,True
957,2/8/2019,5,Great value,Great value good service,True
958,2/8/2019,5,Smells amazing lasts for ages,Brilliant value for money,True
959,2/8/2019,5,Little bit of summer in a carton,Love it love it,True
960,2/8/2019,5,Little bit of summer in a carton,Love it love it,True
961,2/8/2019,4,"Good value, excellent wash.",Very effective washing pods.,True
962,2/8/2019,5,Great Value,Cant go wrong Paid £15 for 3 packs.,True
963,2/8/2019,5,Great Value,Cant go wrong Paid £15 for 3 packs.,True
964,2/8/2019,4,"Good value, excellent wash.",Very effective washing pods.,True
965,2/9/2019,5,Well worth trying for the first time wont disapoint,"Like the smell, lathers well and a little goes a long way",True
966,2/9/2019,5,Excellent,Long lasting scent and barely any sweat.,True
967,2/9/2019,5,good value for money - will buy again,"large packs, works out cheaper than the shops. will order again.",True
968,2/9/2019,5,Best deodorant on the market,I have used this deodorant for the last 5 years and it is by far the best one Ive every used! I could not be without it! I always had problems with sweat growing up and this has given me so much confidence!,False
969,2/9/2019,5,Ok,As expected,True
970,2/9/2019,5,original,The original smell of teenagers in the 90s,False
971,2/9/2019,4,Yum,What a treat! Thank you Ocado for sending this for me to review. Very chocolatey ice cream with nice extras like chocolate fish and marshmallow. Its very indulgent but lovely for an occasional treat.,False
972,2/9/2019,5,it's a keeper!,"I was sent this product to review, love the new style bottle, stands out a bit, the shower gel was a nice consistency, produced a good lather and had a great fresh scent, a lot of men's toiletries have a heavy scent but this was subtle, really liked it and will buy in the future.",False
973,2/9/2019,4,Hand Soap,"Feels nice on the hands, and aroma isnt cloying.",False
974,3/9/2019,5,Taste,Convenient,True
975,2/11/2019,5,Excellent value,Always bulk buy tresmemme from amazon,True
976,2/10/2019,2,Quality,Taste horrible and so hard,True
977,2/9/2019,5,Why so small jars?,First off love it after that what's left to say.... A bigger jar would be nice,True
978,2/10/2019,4,Does the job,"They are a little bit rough, I dont know why but I thought they would be soft.",True
979,2/10/2019,2,Quality,Taste horrible and so hard,True
980,2/9/2019,5,Best deodorant on the market,I have used this deodorant for the last 5 years and it is by far the best one Ive every used! I could not be without it! I always had problems with sweat growing up and this has given me so much confidence!,False
981,2/11/2019,5,Complete bargain!,"What's not to like? Awesome, long-lasting quality smell of Dove Men for a fraction of the price.",False
982,2/9/2019,5,Excellent,Long lasting scent and barely any sweat.,True
983,2/11/2019,1,Tastes nothing like it's supposed too.,Years ago I used to love pot noodles as a student but these were yuck! I had to add additional sauce and even then the pasta tasted like carboard. I was in a situation recently where I only has access to a kettle and chose these over mugshots.....big mistake!!,True
984,2/10/2019,5,A+++++,Fantastic buy. Speedy delivery.,True
985,2/10/2019,1,Allergy,"Although these were a great price, i have come out in a severe allergy, no idea why as i have used before with no problems",True
986,2/9/2019,4,A++++,Perfect. Persil is the best. Fast deluvery.,True
987,2/9/2019,5,good value for money - will buy again,"large packs, works out cheaper than the shops. will order again.",True
988,2/11/2019,4,Great Price for 2,Great price for 2 large shampoos. Tresemme is a good shampoo and I love using it,True
989,2/9/2019,5,Well worth trying for the first time wont disapoint,"Like the smell, lathers well and a little goes a long way",True
990,2/10/2019,1,It leaked badly during transit,The bottle was on its side and the seal was broken. About 1/4 of it had leaked out into the box other the other stuff.,True
